CD_CARGO,SQ_CANDIDATO,NM_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,NR_FEDERACAO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_COR_RACA,DS_COR_RACA,CD_OCUPACAO,DS_OCUPACAO,VR_DESPESA_MAX_CAMPANHA,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,ST_REELEICAO,ST_DECLARAR_BENS,NR_PROTOCOLO_CANDIDATURA,NR_PROCESSO,CD_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_PLEITO,CD_SITUACAO_CANDIDATO_URNA,DS_SITUACAO_CANDIDATO_URNA,ST_CANDIDATO_INSERIDO_URNA,NM_TIPO_DESTINACAO_VOTOS,CD_SITUACAO_CANDIDATO_TOT,DS_SITUACAO_CANDIDATO_TOT,ST_PREST_CONTAS,ST_SUBSTITUIDO,SQ_SUBSTITUIDO,SQ_ORDEM_SUPLENCIA,DT_ACEITE_CANDIDATURA
7,250001611480,EDGARD TAKASHI SASAKI,12,APTO,2,DEFERIDO,FEDERAÇÃO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681575,FEDERAÇÃO,PSDB/CIDADANIA,59.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),4,AMARELA,101,ENGENHEIRO,1270629.01,5,SUPLENTE,N,S,-1,6016027620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,16,08/08/2022 17:36:27
7,250001597796,SERGIO LUIZ VICTOR JUNIOR,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,30,NOVO,PARTIDO NOVO,-1,#NULO#,#NULO#,#NULO#,250001680946,PARTIDO ISOLADO,NOVO,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,S,S,-1,6004266220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,1,28/07/2022 17:48:08
6,250001610285,JOSÉ LEMES SOARES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,19,PODE,PODEMOS,-1,#NULO#,#NULO#,#NULO#,250001681496,PARTIDO ISOLADO,PODE,35.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6012199820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,42,08/08/2022 14:45:25
6,250001602050,CAROLINE DO AMPARO CERQUEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,44,UNIÃO,UNIÃO BRASIL,-1,#NULO#,#NULO#,#NULO#,250001681142,PARTIDO ISOLADO,UNIÃO,39.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6004898720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,27,02/08/2022 18:37:22
7,250001610116,DANIEL ROSSI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,101,ENGENHEIRO,1270629.01,5,SUPLENTE,N,S,-1,6010796420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,55,08/08/2022 14:28:21
7,250001721376,JOAO BATISTA DE OLIVEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,63.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,9,DIVORCIADO(A),3,PARDA,257,EMPRESÁRIO,1270629.01,4,NÃO ELEITO,N,S,-1,6039921920226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
6,250001695282,GISELE DE MORAES PONTES,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,27,DC,DEMOCRACIA CRISTÃ,-1,#NULO#,#NULO#,#NULO#,250001684583,PARTIDO ISOLADO,DC,33.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,132,PSICÓLOGO,3176572.53,-1,#NULO#,N,N,-1,6035869520226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,N,-1,-1,14/08/2022 13:54:57
6,250001643736,VANESSA ARAUJO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,-1,#NULO#,#NULO#,#NULO#,250001683087,PARTIDO ISOLADO,PDT,34.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,S,-1,6033322520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 17:16:49
6,250001715893,ADEMIR DA PENHA CLEMENTE,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,52.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),2,PRETA,923,APOSENTADO (EXCETO SERVIDOR PÚBLICO),3176572.53,4,NÃO ELEITO,N,N,-1,6037306920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 10:47:10
7,250001610194,IVETA DE SOUZA ALVES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,65.0,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,1270629.01,5,SUPLENTE,N,N,-1,6010934820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,74,08/08/2022 14:28:21
6,250001597668,VINICIUS MANGABEIRA CARINI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,30,NOVO,PARTIDO NOVO,-1,#NULO#,#NULO#,#NULO#,250001680945,PARTIDO ISOLADO,NOVO,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,101,ENGENHEIRO,3176572.53,5,SUPLENTE,N,S,-1,6003798820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,41,28/07/2022 17:05:52
6,250001651718,ANA CRISTINA ELIAS LOURENÇO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,44,UNIÃO,UNIÃO BRASIL,-1,#NULO#,#NULO#,#NULO#,250001681142,PARTIDO ISOLADO,UNIÃO,48.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,109,AGENTE DE SAÚDE E SANITARISTA,3176572.53,5,SUPLENTE,N,S,-1,6034449120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,50,12/08/2022 17:16:26
7,250001699826,LEDIVAN LOPES SEABRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001684724,PARTIDO ISOLADO,PRTB,52.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,237,REPRESENTANTE COMERCIAL,1270629.01,4,NÃO ELEITO,N,N,-1,6036752120226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,14/08/2022 18:20:55
7,250001612257,MARIA APARECIDA DE JESUS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681607,PARTIDO ISOLADO,PP,66.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,1270629.01,5,SUPLENTE,N,S,-1,6019673320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,59,08/08/2022 19:05:28
6,250001695275,AILTON BOLIGNARI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,27,DC,DEMOCRACIA CRISTÃ,-1,#NULO#,#NULO#,#NULO#,250001684583,PARTIDO ISOLADO,DC,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,4,NÃO ELEITO,N,S,-1,6035808820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,14/08/2022 13:54:57
6,250001715876,ADEMIR CREPALDI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,69.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PÚBLICO),3176572.53,4,NÃO ELEITO,N,S,-1,6037956420226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 10:47:10
7,250001610127,UBIRATAN SILVEIRA GARCIA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,77.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PÚBLICO),1270629.01,5,SUPLENTE,N,S,-1,6010865620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,64,08/08/2022 14:28:21
7,250001643642,RAMILSON DE FREITAS PEREIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,-1,#NULO#,#NULO#,#NULO#,250001683082,PARTIDO ISOLADO,PDT,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,298,SERVIDOR PÚBLICO MUNICIPAL,1270629.01,5,SUPLENTE,N,S,-1,6031902120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,33,11/08/2022 16:28:17
7,250001612290,ELISANGELA ALCANTARA DA SILVA GONZALEZ,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681607,PARTIDO ISOLADO,PP,42.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,1270629.01,5,SUPLENTE,N,S,-1,6019734020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,42,08/08/2022 19:05:28
7,250001610115,CLODOALDO APARECIDO DE MORAES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,52.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,1270629.01,5,SUPLENTE,N,S,-1,6010553620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,23,08/08/2022 14:28:21
7,250001610170,JOSE BRAZ DE OLIVEIRA JUNIOR,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),3,PARDA,233,POLICIAL MILITAR,1270629.01,5,SUPLENTE,N,S,-1,6011108420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,26,08/08/2022 14:28:21
7,250001621408,RICARDO ROCHA DE OLIVEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682264,PARTIDO ISOLADO,PATRIOTA,44.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),3,PARDA,257,EMPRESÁRIO,1270629.01,4,NÃO ELEITO,N,S,-1,6026108820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 18:12:28
6,250001611316,DAVID ABMAEL DAVID,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681568,PARTIDO ISOLADO,PL,54.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,3176572.53,5,SUPLENTE,N,S,-1,6013991720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,15,08/08/2022 17:18:03
6,250001612011,ANTONIO PEREIRA DOS SANTOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681596,PARTIDO ISOLADO,PP,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,233,POLICIAL MILITAR,3176572.53,5,SUPLENTE,N,S,-1,6018070820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,30,08/08/2022 18:38:03
6,250001606097,MARIA HELOISA GOMES DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681312,PARTIDO ISOLADO,SOLIDARIEDADE,50.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),2,PRETA,113,ENFERMEIRO,3176572.53,5,SUPLENTE,N,N,-1,6008873420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,44,05/08/2022 16:02:00
6,250001597681,ANA LUIZA HATIKIAN NEGRAO PASSOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,30,NOVO,PARTIDO NOVO,-1,#NULO#,#NULO#,#NULO#,250001680945,PARTIDO ISOLADO,NOVO,69.0,4,FEMININO,8,SUPERIOR COMPLETO,5,VIÚVO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6003382420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,31,28/07/2022 17:05:52
7,250001597753,EDSON TEIXEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,30,NOVO,PARTIDO NOVO,-1,#NULO#,#NULO#,#NULO#,250001680946,PARTIDO ISOLADO,NOVO,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,125,ADMINISTRADOR,1270629.01,5,SUPLENTE,N,N,-1,6003902020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,3,28/07/2022 17:48:08
7,250001643273,JOENE HENRIQUES DE FIGUEIREDO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001683054,PARTIDO ISOLADO,PMN,56.0,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6030906620226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 19:52:41
7,250001639573,SEBASTIÃO DOS SANTOS FILHO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001682797,PARTIDO ISOLADO,REPUBLICANOS,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,277,DEPUTADO,1270629.01,2,ELEITO POR QP,S,S,-1,6029079520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 14:06:36
6,250001620299,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001682213,PARTIDO ISOLADO,PSB,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,3176572.53,5,SUPLENTE,S,S,-1,6023519320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,1,10/08/2022 14:37:01
6,250001612137,ALEXSSANDRO BUSSOLA,12,APTO,2,DEFERIDO,FEDERAÇÃO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681602,FEDERAÇÃO,PSDB/CIDADANIA,47.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,171,JORNALISTA E REDATOR,3176572.53,5,SUPLENTE,N,N,-1,6019283620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,18,08/08/2022 18:52:42
7,250001642203,RONALDO ELIAS MARIANO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,35,PMB,PARTIDO DA MULHER BRASILEIRA,-1,#NULO#,#NULO#,#NULO#,250001682984,PARTIDO ISOLADO,PMB,49.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),3,PARDA,257,EMPRESÁRIO,1270629.01,4,NÃO ELEITO,N,S,-1,6030179420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 19:35:05
7,250001721345,JOSE CICERO FERNANDES DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,49.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),3,PARDA,171,JORNALISTA E REDATOR,1270629.01,4,NÃO ELEITO,N,N,-1,6039974120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
7,250001639592,MARCO ANTONIO ZANONI BUENO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001682797,PARTIDO ISOLADO,REPUBLICANOS,44.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,S,-1,6028888920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,19,11/08/2022 14:06:36
6,250001677921,ERICO ROMÃO DE VILLALBA ALVIM,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,-1,#NULO#,#NULO#,#NULO#,250001684165,PARTIDO ISOLADO,PROS,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,S,-1,6034838820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,13/08/2022 19:27:29
7,250001643274,RAIMUNDA GONÇALVES DOS SANTOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001683054,PARTIDO ISOLADO,PMN,54.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6031088720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 19:52:41
7,250001606237,LUCIANO BATISTA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681318,PARTIDO ISOLADO,SOLIDARIEDADE,58.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,S,-1,6009193920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,14,05/08/2022 17:02:25
6,250001613800,SIMONY CRISTINA TEIXEIRA DOS ANJOS,12,APTO,2,DEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001681689,FEDERAÇÃO,PSOL/REDE,36.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,151,"TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",3176572.53,5,SUPLENTE,N,S,-1,6020452720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,22,09/08/2022 12:36:37
7,250001606230,GERALDO NUNES REIS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681318,PARTIDO ISOLADO,SOLIDARIEDADE,48.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,N,-1,6009306820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,17,05/08/2022 17:02:25
6,250001649674,FRANCISCO DE ASSIS CARVALHO ARTEN,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681566,PARTIDO ISOLADO,MDB,64.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,3176572.53,5,SUPLENTE,N,S,-1,6034154120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,16,12/08/2022 15:41:30
6,250001612130,POLLYANA FATIMA GAMA SANTOS,12,APTO,2,DEFERIDO,FEDERAÇÃO,23,CIDADANIA,CIDADANIA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681602,FEDERAÇÃO,PSDB/CIDADANIA,47.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,3176572.53,5,SUPLENTE,N,S,-1,6018946120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,10,08/08/2022 18:52:42
6,250001604952,TALMA CRISTINA NONAKA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,57.0,4,FEMININO,8,SUPERIOR COMPLETO,5,VIÚVO(A),1,BRANCA,169,COMERCIANTE,3176572.53,5,SUPLENTE,N,N,-1,6007609620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,40,04/08/2022 19:36:06
6,250001620774,RAFAEL ANGELO ABUD,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682231,PARTIDO ISOLADO,PATRIOTA,71.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,N,-1,6025354920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 15:54:40
7,250001620652,COSMO DAMIÃO FREITAS CID,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001682228,PARTIDO ISOLADO,PSB,67.0,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,923,APOSENTADO (EXCETO SERVIDOR PÚBLICO),1270629.01,5,SUPLENTE,N,N,-1,6025424120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,27,10/08/2022 15:32:28
7,250001602099,RODRIGO CESAR REGORAO VERONEZI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,44,UNIÃO,UNIÃO BRASIL,-1,#NULO#,#NULO#,#NULO#,250001681143,PARTIDO ISOLADO,UNIÃO,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,S,-1,6005825020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,86,02/08/2022 18:46:15
7,250001643287,CAIO HENRIQUE DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001683054,PARTIDO ISOLADO,PMN,32.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6030603120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 19:52:41
7,250001611772,JOÃO GUILHERME BENETTI RAMOS,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681589,FEDERAÇÃO,PT/PC do B/PV,31.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,126,ANALISTA DE SISTEMAS,1270629.01,5,SUPLENTE,N,S,-1,6016677120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,50,08/08/2022 18:12:56
